meta_mutation_rate,avg_distance,std_distance,min_distance,avg_time,std_time
0.01,386.5046385331875,16.470539562093865,367.5782061643623,0.39853403333351406,0.01128433502809892
0.05,389.63659711326414,20.120478942372806,367.5782061643623,0.4381775333337525,0.011821560238181244
0.1,384.1241421852282,14.461505734035034,367.5782061643623,0.380402033332454,0.013521173707494678
0.2,383.3408026196741,14.004317991338898,367.5782061643623,0.3430176666661282,0.0651635258545596
0.3,392.3687388067929,23.862189360578437,367.5782061643623,0.4113872333315764,0.008813047267445629
