meta_cooling_rate,avg_distance,std_distance,min_distance,avg_time,std_time
0.8,423.9654159268223,49.83376558652573,367.5782061643623,0.0010797666654980276,0.0003986234096568082
0.9,423.9654159268223,49.83376558652573,367.5782061643623,0.0016839000005954101,0.0002964671471328334
0.95,423.9654159268223,49.83376558652573,367.5782061643623,0.003670866666652728,0.0004867539147104841
0.98,403.49791376181855,37.40022683692697,367.5782061643623,0.0089422666678729,0.0010043127121682276
0.99,400.7938968733159,36.863248189183224,367.5782061643623,0.017194200000327935,0.001085665018233021
